NC_000913.3	899843	900575	0|660|ABC_transporter_arginine-binding_protein_1	artJ	0	-
NC_000913.3	900865	901534	0|661|Arginine_ABC_transporter_permease_protein_ArtM	artM_1	0	-
NC_000913.3	901533	902250	0|662|Arginine_ABC_transporter_permease_protein_ArtQ	artQ	0	-
NC_000913.3	902256	902988	0|663|Putative_ABC_transporter_arginine-binding_protein_2	artI	0	-
NC_000913.3	903005	903734	0|664|Arginine_transport_ATP-binding_protein_ArtP	artP	0	-
NC_000913.3	903951	904467	0|665|putative_lipoprotein_YbjP	ybjP	0	-
NC_000913.3	904912	905743	0|666|N-acetylmuramoyl-L-alanine_amidase_AmiD	amiD	0	+
NC_000913.3	908292	909294	0|667|Low_specificity_L-threonine_aldolase	ltaE	0	-
NC_000913.3	909330	911049	0|668|Pyruvate_dehydrogenase_[ubiquinone]	poxB	0	-
NC_000913.3	911181	912150	0|669|NADH_oxidoreductase_HCR	hcr	0	-
NC_000913.3	912161	913814	0|670|Hydroxylamine_reductase	hcp	0	-
NC_000913.3	913957	914857	0|671|Lysine_exporter_LysO	lysO	0	-
NC_000913.3	915351	916047	0|672|Aquaporin_Z	aqpZ	0	-
NC_000913.3	916472	918131	0|673|DNA_replication_and_repair_protein_RecF	recF_1	0	+
NC_000913.3	919234	920350	0|674|Macrolide_export_protein_MacA	macA_2	0	+
NC_000913.3	920346	922293	0|675|Macrolide_export_ATP-binding/permease_protein_MacB	macB	0	+
NC_000913.3	922365	922590	0|676|Cold_shock-like_protein_CspD	cspD	0	-
NC_000913.3	922912	923233	0|677|ATP-dependent_Clp_protease_adapter_protein_ClpS	clpS	0	+
NC_000913.3	923263	925540	0|678|ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	clpA	0	+
NC_000913.3	926224	926443	0|679|Translation_initiation_factor_IF-1	infA	0	-
NC_000913.3	926727	927432	0|680|Leucyl/phenylalanyl-tRNA--protein_transferase	aat	0	-
NC_000913.3	927473	929195	0|681|Lipid_A_export_ATP-binding/permease_protein_MsbA	msbA_1	0	-
NC_000913.3	929195	930962	0|682|ATP-binding/permease_protein_CydD	cydD	0	-
NC_000913.3	931084	932050	0|683|Thioredoxin_reductase	trxB	0	-
NC_000913.3	932594	933089	0|684|Leucine-responsive_regulatory_protein	lrp	0	+
NC_000913.3	933223	937213	0|685|DNA_translocase_FtsK	ftsK	0	+
NC_000913.3	937371	937983	0|686|Outer-membrane_lipoprotein_carrier_protein	lolA	0	+
NC_000913.3	937993	939337	0|687|Replication-associated_recombination_protein_A	rarA	0	+
NC_000913.3	939427	940720	0|688|Serine--tRNA_ligase	serS	0	+
NC_000913.3	940958	943403	0|689|Dimethyl_sulfoxide_reductase_DmsA	dmsA	0	+
NC_000913.3	943413	944031	0|690|Anaerobic_dimethyl_sulfoxide_reductase_chain_B	dmsB_1	0	+
NC_000913.3	944032	944896	0|691|Anaerobic_dimethyl_sulfoxide_reductase_chain_C	dmsC_1	0	+
NC_000913.3	945870	947019	0|692|putative_MFS-type_transporter_YcaD	ycaD	0	+
NC_000913.3	947228	948659	0|693|Inner_membrane_transporter_YcaM	ycaM	0	+
NC_000913.3	948659	949568	0|694|HTH-type_transcriptional_regulator_PgrR	pgrR_2	0	-
NC_000913.3	949667	950258	0|695|Glutathione-regulated_potassium-efflux_system_ancillary_protein_KefF	kefF_2	0	+
NC_000913.3	950339	951080	0|696|Pyruvate_formate-lyase_1-activating_enzyme	pflA	0	-
NC_000913.3	951271	953554	0|697|Formate_acetyltransferase_1	pflB	0	-
NC_000913.3	953608	954466	0|698|putative_formate_transporter_1	focA	0	-
NC_000913.3	954871	956632	0|699|Ribosomal_protein_S12_methylthiotransferase_accessory_factor_YcaO	ycaO	0	-
NC_000913.3	957652	958741	0|700|Phosphoserine_aminotransferase	serC	0	+
NC_000913.3	958811	960095	0|701|3-phosphoshikimate_1-carboxyvinyltransferase	aroA	0	+
NC_000913.3	960263	961028	0|702|Metalloprotease_LoiP	loiP_1	0	+
NC_000913.3	961200	961884	0|703|Cytidylate_kinase	cmk	0	+
NC_000913.3	961994	963668	0|704|30S_ribosomal_protein_S1	rpsA_1	0	+
NC_000913.3	963827	964112	0|705|Integration_host_factor_subunit_beta	ihfB	0	+
NC_000913.3	964319	966584	0|706|ComE_operon_protein_3	comEC	0	+
NC_000913.3	966620	968369	0|707|Lipid_A_export_ATP-binding/permease_protein_MsbA	msbA_2	0	+
NC_000913.3	968365	969352	0|708|Tetraacyldisaccharide_4'-kinase	lpxK	0	+
NC_000913.3	970851	971598	0|709|3-deoxy-manno-octulosonate_cytidylyltransferase	kdsB	0	+
NC_000913.3	973536	974322	0|710|tRNA_5-carboxymethoxyuridine_methyltransferase	cmoM	0	+
NC_000913.3	974318	975641	0|711|Chromosome_partition_protein_MukF	mukF	0	+
NC_000913.3	975621	976326	0|712|Chromosome_partition_protein_MukE	mukE	0	+
NC_000913.3	976325	980786	0|713|Chromosome_partition_protein_MukB	mukB	0	+
NC_000913.3	983649	984297	0|714|Hydroxyacylglutathione_hydrolase_GloC	gloC	0	+
NC_000913.3	984518	985709	0|715|Aspartate_aminotransferase	aspC	0	-
NC_000913.3	985893	986982	0|716|Outer_membrane_protein_F	ompF	0	-
NC_000913.3	987584	988985	0|717|Asparagine--tRNA_ligase	asnS	0	-
NC_000913.3	989153	990356	0|718|Nicotinate_phosphoribosyltransferase	pncB	0	-
NC_000913.3	990621	993234	0|719|Aminopeptidase_N	pepN	0	+
NC_000913.3	993276	994044	0|720|Aliphatic_sulfonates_import_ATP-binding_protein_SsuB	ssuB	0	-
NC_000913.3	994040	994832	0|721|Putative_aliphatic_sulfonates_transport_permease_protein_SsuC	ssuC_2	0	-
NC_000913.3	994842	995988	0|722|Alkanesulfonate_monooxygenase	ssuD	0	-
NC_000913.3	995984	996944	0|723|Putative_aliphatic_sulfonates-binding_protein	ssuA	0	-
NC_000913.3	996936	997512	0|724|FMN_reductase_(NADPH)	ssuE	0	-
NC_000913.3	997867	998407	0|725|Fimbrial_subunit_ElfA	elfA	0	+
NC_000913.3	998489	999191	0|726|putative_fimbrial_chaperone_protein_ElfD	elfD	0	+
NC_000913.3	999215	1001816	0|727|putative_outer_membrane_usher_protein_ElfC	elfC	0	+
NC_000913.3	1001806	1002877	0|728|putative_fimbrial-like_protein_ElfG	elfG	0	+
NC_000913.3	1002888	1003431	0|729|putative_fimbrial-like_protein_YcbU	ycbU	0	+
NC_000913.3	1003390	1003954	0|730|putative_fimbrial-like_protein_YcbV	ycbV	0	+
NC_000913.3	1003967	1004657	0|731|putative_fimbrial_chaperone_YcbF	ycbF	0	+
NC_000913.3	1004767	1005778	0|732|Dihydroorotate_dehydrogenase_(quinone)	pyrD	0	+
NC_000913.3	1005951	1006494	0|733|Cell_division_protein_ZapC	zapC	0	+
NC_000913.3	1006490	1007600	0|734|Xylene_monooxygenase_electron_transfer_component	xylA_1	0	-
NC_000913.3	1007843	1009952	0|735|Ribosomal_RNA_large_subunit_methyltransferase_K/L	rlmL	0	+
NC_000913.3	1009963	1011871	0|736|ABC_transporter_ATP-binding_protein_uup	uup	0	+
NC_000913.3	1012000	1013254	0|737|Paraquat-inducible_protein_A	pqiA	0	+
NC_000913.3	1013258	1014899	0|738|Paraquat-inducible_protein_B	pqiB_1	0	+
NC_000913.3	1015714	1015882	0|739|Ribosome_modulation_factor	rmf	0	+
NC_000913.3	1015951	1016578	0|740|3-hydroxydecanoyl-[acyl-carrier-protein]_dehydratase	fabA	0	-
NC_000913.3	1016538	1018299	0|741|Lon_protease	lon_2	0	-
NC_000913.3	1018484	1018937	0|742|Macrodomain_Ter_protein	matP	0	+
NC_000913.3	1019012	1020053	0|743|Outer_membrane_protein_A	ompA	0	-
NC_000913.3	1020409	1020919	0|744|Cell_division_inhibitor_SulA	sulA	0	-
NC_000913.3	1021137	1021767	0|745|DNA_transformation_protein_TfoX1	tfoX1	0	+
NC_000913.3	1021729	1023892	0|746|Inner_membrane_protein_YccS	yccS_1	0	-
NC_000913.3	1023901	1024348	0|747|Inner_membrane_protein_YccF	yccF	0	-
NC_000913.3	1024470	1026525	0|748|DNA_helicase_IV	helD	0	+
NC_000913.3	1026556	1027015	0|749|Methylglyoxal_synthase	mgsA	0	-
NC_000913.3	1028403	1028721	0|750|Heat_shock_protein_HspQ	hspQ	0	-
NC_000913.3	1028778	1029954	0|751|Ribosomal_RNA_large_subunit_methyltransferase_I	rlmI	0	-
NC_000913.3	1030063	1030342	0|752|Acylphosphatase	yccX	0	+
NC_000913.3	1030338	1030668	0|753|Sulfurtransferase_TusE	tusE	0	-
NC_000913.3	1030758	1031418	0|754|Modulator_of_FtsH_protease_YccA	yccA	0	-
NC_000913.3	1032138	1033257	0|755|Hydrogenase-1_small_chain	hyaA	0	+
NC_000913.3	1033253	1035047	0|756|Hydrogenase-1_large_chain	hyaB	0	+
NC_000913.3	1035065	1035773	0|757|putative_Ni/Fe-hydrogenase_1_B-type_cytochrome_subunit	hyaC	0	+
NC_000913.3	1035769	1036357	0|758|Hydrogenase_1_maturation_protease	hyaD	0	+
NC_000913.3	1036353	1036752	0|759|Hydrogenase-1_operon_protein_HyaE	hyaE	0	+
NC_000913.3	1037739	1039284	0|760|Cytochrome_bd-II_ubiquinol_oxidase_subunit_1	appC	0	+
NC_000913.3	1039295	1040432	0|761|Cytochrome_bd-II_ubiquinol_oxidase_subunit_2	appB	0	+
NC_000913.3	1040444	1040537	0|762|Putative_cytochrome_bd-II_ubiquinol_oxidase_subunit_AppX	appX	0	+
NC_000913.3	1040616	1041915	0|763|Periplasmic_AppA_protein	appA_1	0	+
NC_000913.3	1042029	1044210	0|764|Tyrosine-protein_kinase_etk	etk	0	-
NC_000913.3	1044229	1044676	0|765|Low_molecular_weight_protein-tyrosine-phosphatase_Etp	etp	0	-
NC_000913.3	1044663	1045803	0|766|Polysialic_acid_transport_protein_KpsD	kpsD	0	-
NC_000913.3	1048687	1049332	0|767|putative_lipoprotein_GfcB	gfcB_1	0	-
NC_000913.3	1049438	1049744	0|768|Threonine-rich_inner_membrane_protein_GfcA	gfcA	0	-
NC_000913.3	1051460	1051673	0|769|Cold_shock-like_protein_CspG	cspG_1	0	+
NC_000913.3	1052288	1053362	0|770|Putative_electron_transport_protein_YccM	yccM_1	0	-
NC_000913.3	1053433	1056133	0|771|Sensor_protein_TorS	torS	0	-
NC_000913.3	1056260	1057289	0|772|Periplasmic_protein_TorT	torT	0	+
NC_000913.3	1057261	1057954	0|773|TorCAD_operon_transcriptional_regulatory_protein_TorR	torR	0	-
NC_000913.3	1058083	1059256	0|774|Cytochrome_c-type_protein_TorC	torC	0	+
NC_000913.3	1059255	1061802	0|775|Trimethylamine-N-oxide_reductase_1	torA	0	+
NC_000913.3	1061798	1062398	0|776|Chaperone_protein_TorD	torD	0	+
NC_000913.3	1062549	1062855	0|777|Chaperone_modulatory_protein_CbpM	cbpM	0	-
NC_000913.3	1062854	1063775	0|778|Curved_DNA-binding_protein	cbpA	0	-
NC_000913.3	1065584	1066826	0|779|Glucose-1-phosphatase	agp	0	+
NC_000913.3	1068510	1069839	0|780|Putative_pyrimidine_permease_RutG	rutG	0	-
NC_000913.3	1069859	1070354	0|781|FMN_reductase_(NADH)_RutF	rutF	0	-
NC_000913.3	1070364	1070955	0|782|putative_malonic_semialdehyde_reductase_RutE	rutE	0	-
NC_000913.3	1070964	1071765	0|783|Putative_aminoacrylate_hydrolase_RutD	rutD	0	-
NC_000913.3	1071772	1072159	0|784|Putative_aminoacrylate_peracid_reductase_RutC	rutC	0	-
NC_000913.3	1072170	1072866	0|785|Peroxyureidoacrylate/ureidoacrylate_amidohydrolase_RutB	rutB	0	-
NC_000913.3	1072862	1073954	0|786|Pyrimidine_monooxygenase_RutA	rutA	0	-
NC_000913.3	1074241	1074880	0|787|HTH-type_transcriptional_regulator_RutR	rutR	0	+
NC_000913.3	1074919	1078882	0|788|Bifunctional_protein_PutA	putA	0	-
NC_000913.3	1079304	1080813	0|789|Sodium/proline_symporter	putP	0	+
NC_000913.3	1081355	1081466	0|790|Ferrous_iron_permease_EfeU	efeU_1	0	+
NC_000913.3	1081465	1082185	0|791|Ferrous_iron_permease_EfeU	efeU_2	0	+
NC_000913.3	1082242	1083370	0|792|Iron_uptake_system_component_EfeO	efeO	0	+
NC_000913.3	1083375	1084647	0|793|Deferrochelatase/peroxidase_EfeB	efeB	0	+
NC_000913.3	1086105	1086519	0|794|Biofilm_PGA_synthesis_protein_PgaD	pgaD	0	-
NC_000913.3	1086520	1087846	0|795|Poly-beta-1,6-N-acetyl-D-glucosamine_synthase	pgaC	0	-
NC_000913.3	1087838	1089857	0|796|Poly-beta-1,6-N-acetyl-D-glucosamine_N-deacetylase	pgaB	0	-
NC_000913.3	1089865	1092289	0|797|Poly-beta-1,6-N-acetyl-D-glucosamine_export_protein	pgaA	0	-
NC_000913.3	1092875	1094234	0|798|putative_diguanylate_cyclase_YcdT	ycdT	0	+
NC_000913.3	1097885	1098824	0|799|Glyoxylate/hydroxypyruvate_reductase_A	ghrA	0	+
NC_000913.3	1098878	1099616	0|800|putative_phosphatase_YcdX	ycdX	0	+
NC_000913.3	1099639	1100194	0|801|Chaperone_protein_YcdY	ycdY	0	+
NC_000913.3	1100265	1100787	0|802|Inner_membrane_protein_YcdZ	ycdZ	0	+
NC_000913.3	1100850	1101684	0|803|Curli_production_assembly/transport_component_CsgG	csgG	0	-
NC_000913.3	1102151	1102541	0|804|Curli_production_assembly/transport_component_CsgE	csgE	0	-
NC_000913.3	1102545	1103196	0|805|CsgBAC_operon_transcriptional_regulatory_protein	csgD	0	-
NC_000913.3	1103950	1104406	0|806|Minor_curlin_subunit	csgB	0	+
NC_000913.3	1104446	1104902	0|807|Major_curlin_subunit	csgA	0	+
NC_000913.3	1104960	1105293	0|808|Curli_assembly_protein_CsgC	csgC	0	+
NC_000913.3	1105819	1106353	0|809|O-acetyl-ADP-ribose_deacetylase	ymdB	0	+
NC_000913.3	1106294	1107776	0|810|Cardiolipin_synthase_C	clsC	0	+
NC_000913.3	1107783	1108941	0|811|Glucans_biosynthesis_protein_C	mdoC	0	-
NC_000913.3	1109367	1110870	0|812|Glucans_biosynthesis_protein_G	mdoG	0	+
NC_000913.3	1110892	1113406	0|813|Glucans_biosynthesis_glucosyltransferase_H	mdoH	0	+
NC_000913.3	1114263	1115490	0|814|Putative_metabolite_transport_protein_YjhB	yjhB_1	0	-
NC_000913.3	1115661	1116582	0|815|Lipid_A_biosynthesis_lauroyltransferase	lpxL	0	-
NC_000913.3	1116806	1117859	0|816|putative_adenylyltransferase/sulfurtransferase_MoeZ	moeZ	0	+
NC_000913.3	1117900	1118476	0|817|Protein_YceI	yceI	0	-
NC_000913.3	1118479	1119046	0|818|Cytochrome_b561	yceJ	0	-
NC_000913.3	1119467	1120586	0|819|N-methyl-L-tryptophan_oxidase	solA	0	-
NC_000913.3	1120700	1120955	0|820|Biofilm_regulator_BssS	bssS	0	-
NC_000913.3	1121241	1121487	0|821|DNA_damage-inducible_protein_I	dinI	0	-
NC_000913.3	1121560	1122607	0|822|Dihydroorotase	pyrC	0	-
NC_000913.3	1122712	1123273	0|823|putative_lipoprotein_YceB	yceB	0	-
NC_000913.3	1123406	1124054	0|824|Glutaredoxin_2	grxB	0	-
NC_000913.3	1124117	1125326	0|825|Multidrug_resistance_protein_MdtH	mdtH	0	-
NC_000913.3	1125561	1126146	0|826|Putative_ribosomal_N-acetyltransferase_YdaF	ydaF	0	+
NC_000913.3	1126805	1127729	0|827|Putative_oxidoreductase_YceM	yceM	0	+
NC_000913.3	1127838	1129374	0|828|Lipid_II_flippase_MurJ	murJ	0	+
NC_000913.3	1129413	1129830	0|829|Flagella_synthesis_protein_FlgN	flgN	0	-
NC_000913.3	1129834	1130128	0|830|Negative_regulator_of_flagellin_synthesis	flgM	0	-
NC_000913.3	1130203	1130863	0|831|Flagella_basal_body_P-ring_formation_protein_FlgA	flgA	0	-
NC_000913.3	1131017	1131434	0|832|Flagellar_basal_body_rod_protein_FlgB	flgB	0	+
NC_000913.3	1131437	1131842	0|833|Flagellar_basal-body_rod_protein_FlgC	flgC	0	+
NC_000913.3	1131853	1132549	0|834|Basal-body_rod_modification_protein_FlgD	flgD	0	+
NC_000913.3	1132573	1133782	0|835|Flagellar_hook_protein_FlgE	flgE	0	+
NC_000913.3	1133801	1134557	0|836|Flagellar_basal-body_rod_protein_FlgF	flgF	0	+
NC_000913.3	1134728	1135511	0|837|Flagellar_basal-body_rod_protein_FlgG	flgG	0	+
NC_000913.3	1135563	1136262	0|838|Flagellar_L-ring_protein	flgH	0	+
NC_000913.3	1136273	1137371	0|839|Flagellar_P-ring_protein	flgI	0	+
NC_000913.3	1137370	1138312	0|840|Peptidoglycan_hydrolase_FlgJ	flgJ	0	+
NC_000913.3	1138377	1140021	0|841|Flagellar_hook-associated_protein_1	flgK	0	+
NC_000913.3	1140032	1140986	0|842|Flagellar_hook-associated_protein_3	flgL	0	+
NC_000913.3	1141181	1144367	0|843|Ribonuclease_E	rne	0	-
NC_000913.3	1144939	1145899	0|844|Ribosomal_large_subunit_pseudouridine_synthase_C	rluC	0	+
NC_000913.3	1146010	1146634	0|845|Maf-like_protein_YceF	yceF	0	-
NC_000913.3	1146793	1147315	0|846|Large_ribosomal_RNA_subunit_accumulation_protein_YceD	yceD	0	+
NC_000913.3	1147366	1147540	0|847|50S_ribosomal_protein_L32	rpmF	0	+
NC_000913.3	1147650	1148691	0|848|Phosphate_acyltransferase	plsX	0	+
NC_000913.3	1148758	1149712	0|849|3-oxoacyl-[acyl-carrier-protein]_synthase_3	fabH	0	+
NC_000913.3	1149727	1150657	0|850|Malonyl_CoA-acyl_carrier_protein_transacylase	fabD	0	+
NC_000913.3	1150669	1151404	0|851|3-oxoacyl-[acyl-carrier-protein]_reductase_FabG	fabG_1	0	+
NC_000913.3	1151614	1151851	0|852|Acyl_carrier_protein	acpP	0	+
NC_000913.3	1151938	1153180	0|853|3-oxoacyl-[acyl-carrier-protein]_synthase_2	fabF	0	+
NC_000913.3	1153299	1154109	0|854|Aminodeoxychorismate_lyase	pabC	0	+
NC_000913.3	1154111	1155134	0|855|Endolytic_murein_transglycosylase	mltG	0	+
NC_000913.3	1155123	1155765	0|856|Thymidylate_kinase	tmk_1	0	+
NC_000913.3	1155761	1156766	0|857|DNA_polymerase_III_subunit_delta'	holB	0	+
NC_000913.3	1156776	1157574	0|858|putative_metal-dependent_hydrolase_YcfH	ycfH	0	+
NC_000913.3	1157868	1159302	0|859|PTS_system_glucose-specific_EIICB_component	ptsG	0	+
NC_000913.3	1159361	1161551	0|860|FhuE_receptor	fhuE	0	-
NC_000913.3	1161884	1162244	0|861|Purine_nucleoside_phosphoramidase	hinT	0	+
NC_000913.3	1162637	1163279	0|862|Penicillin-binding_protein_activator_LpoB	lpoB	0	+
NC_000913.3	1163259	1164084	0|863|Thiamine_kinase	thiK	0	+
NC_000913.3	1164094	1165120	0|864|Beta-hexosaminidase	nagZ	0	+
NC_000913.3	1166084	1167389	0|865|NADH_dehydrogenase	ndh	0	+
NC_000913.3	1168199	1168895	0|866|HTH-type_transcriptional_repressor_ComR	comR	0	-
NC_000913.3	1169072	1169330	0|867|Multiple_stress_resistance_protein_BhsA	bhsA_4	0	+
NC_000913.3	1169411	1170371	0|868|putative_L,D-transpeptidase_YcfS	ycfS	0	-
NC_000913.3	1170517	1174012	0|869|Transcription-repair-coupling_factor	mfd	0	-
NC_000913.3	1174091	1175165	0|870|Inner_membrane_protein_YcfT	ycfT	0	-
NC_000913.3	1175426	1176626	0|871|Lipoprotein-releasing_system_transmembrane_protein_LolC	lolC	0	+
NC_000913.3	1176618	1177320	0|872|Lipoprotein-releasing_system_ATP-binding_protein_LolD	lolD_2	0	+
NC_000913.3	1177325	1178564	0|873|Lipoprotein-releasing_system_transmembrane_protein_LolE	lolE	0	+
NC_000913.3	1178592	1179504	0|874|N-acetyl-D-glucosamine_kinase	nagK	0	+
NC_000913.3	1179519	1180359	0|875|NAD-dependent_protein_deacylase	cobB	0	+
NC_000913.3	1180478	1181267	0|876|Inner_membrane_protein_YcfZ	ycfZ	0	-
NC_000913.3	1181263	1181725	0|877|Inner_membrane_protein_YmfA	ymfA	0	-
NC_000913.3	1181782	1182829	0|878|Spermidine/putrescine-binding_periplasmic_protein	potD	0	-
NC_000913.3	1182825	1183620	0|879|Inner_membrane_ABC_transporter_permease_protein_YdcV	ydcV_2	0	-
NC_000913.3	1183616	1184474	0|880|Spermidine/putrescine_transport_system_permease_protein_PotB	potB	0	-
NC_000913.3	1184457	1185594	0|881|Spermidine/putrescine_import_ATP-binding_protein_PotA	potA_2	0	-
NC_000913.3	1185843	1187070	0|882|Peptidase_T	pepT	0	+
NC_000913.3	1187118	1188240	0|883|50S_ribosomal_protein_L16_3-hydroxylase	roxA	0	-
NC_000913.3	1188315	1189776	0|884|Sensor_protein_PhoQ	phoQ	0	-
NC_000913.3	1189775	1190447	0|885|Transcriptional_regulatory_protein_PhoP	phoP	0	-
NC_000913.3	1190615	1191986	0|886|Adenylosuccinate_lyase	purB	0	-
NC_000913.3	1191989	1192631	0|887|High_frequency_lysogenization_protein_HflD	hflD	0	-
NC_000913.3	1192666	1193773	0|888|tRNA-specific_2-thiouridylase_MnmA	mnmA	0	-
NC_000913.3	1193826	1194288	0|889|Phosphatase_NudJ	nudJ	0	-
NC_000913.3	1194297	1194951	0|890|Ribosomal_large_subunit_pseudouridine_synthase_E	rluE	0	-
NC_000913.3	1195122	1196373	0|891|Isocitrate_dehydrogenase_[NADP]	icd_1	0	+
NC_000913.3	1202258	1202933	0|892|LexA_repressor	lexA_1	0	-
NC_000913.3	1208516	1209119	0|893|Prophage_tail_fiber_assembly_protein_TfaE	tfaE_2	0	-
NC_000913.3	1209684	1210239	0|894|DNA-invertase_hin	hin	0	+
NC_000913.3	1211412	1211577	0|895|Isocitrate_dehydrogenase_[NADP]	icd_2	0	+
NC_000913.3	1213327	1214059	0|896|HTH-type_transcriptional_repressor_BluR	bluR	0	-
NC_000913.3	1214263	1215475	0|897|Blue_light-_and_temperature-regulated_antirepressor_BluF	bluF	0	-
NC_000913.3	1215788	1216025	0|898|putative_two-component-system_connector_protein_YcgZ	ycgZ	0	+
NC_000913.3	1216368	1216635	0|899|putative_two-component-system_connector_protein_AriR	ariR	0	+
NC_000913.3	1217327	1218851	0|900|Cyclic_di-GMP_phosphodiesterase_YahA	yahA_2	0	+
NC_000913.3	1218982	1219201	0|901|Inner_membrane_protein_YmgF	ymgF	0	+
NC_000913.3	1219600	1221121	0|902|Adhesin_BmaC_autotransporter	bmaC	0	+
NC_000913.3	1221205	1222222	0|903|Outer_membrane_protein_IcsA_autotransporter	icsA_1	0	+
NC_000913.3	1224278	1224545	0|904|Cell_division_topological_specificity_factor	minE	0	-
NC_000913.3	1224548	1225361	0|905|Septum_site-determining_protein_MinD	minD	0	-
NC_000913.3	1225384	1226080	0|906|Septum_site-determining_protein_MinC	minC	0	-
NC_000913.3	1227070	1227472	0|907|Inhibitor_of_g-type_lysozyme	pliG	0	-
NC_000913.3	1227713	1228007	0|908|Protein_YcgL	ycgL	0	+
NC_000913.3	1229482	1230394	0|909|Hemolysin_E,_chromosomal	hlyE	0	-
NC_000913.3	1230766	1231186	0|910|LexA_repressor	lexA_2	0	+
NC_000913.3	1231185	1232454	0|911|DNA_polymerase_IV_1	dinB1	0	+
NC_000913.3	1232499	1233030	0|912|Disulfide_bond_formation_protein_B	dsbB	0	-
NC_000913.3	1233175	1234717	0|913|Na(+)/H(+)_antiporter_NhaB	nhaB	0	-
NC_000913.3	1234937	1235657	0|914|Fatty_acid_metabolism_regulator_protein	fadR	0	+
NC_000913.3	1237570	1238869	0|915|D-amino_acid_dehydrogenase	dadA	0	+
NC_000913.3	1238878	1239949	0|916|Alanine_racemase,_catabolic	dadX	0	+
NC_000913.3	1240334	1242071	0|917|K(+)/H(+)_antiporter_NhaP2	cvrA	0	-
NC_000913.3	1242165	1243080	0|918|Murein_tetrapeptide_carboxypeptidase	ldcA	0	-
NC_000913.3	1243179	1243791	0|919|Endo-type_membrane-bound_lytic_murein_transglycosylase_A	emtA	0	+
NC_000913.3	1243792	1244527	0|920|Flagellar_brake_protein_YcgR	ycgR	0	-
NC_000913.3	1245678	1247376	0|921|Periplasmic_trehalase	treA	0	-
NC_000913.3	1247695	1249114	0|922|Protein-lysine_deacetylase	dhaM	0	-
NC_000913.3	1249124	1249757	0|923|PEP-dependent_dihydroxyacetone_kinase,_ADP-binding_subunit_DhaL	dhaL	0	-
NC_000913.3	1249767	1250838	0|924|PEP-dependent_dihydroxyacetone_kinase,_dihydroxyacetone-binding_subunit_DhaK	dhaK	0	-
NC_000913.3	1251065	1252985	0|925|PTS-dependent_dihydroxyacetone_kinase_operon_regulatory_protein	dhaR	0	+
NC_000913.3	1256720	1257812	0|926|Ribosome-binding_ATPase_YchF	ychF	0	-
NC_000913.3	1257928	1258513	0|927|Peptidyl-tRNA_hydrolase	pth	0	-
NC_000913.3	1259123	1260776	0|928|C4-dicarboxylic_acid_transporter_DauA	dauA	0	-
NC_000913.3	1260927	1261941	0|929|Ribose-phosphate_pyrophosphokinase	prs	0	-
NC_000913.3	1262025	1262877	0|930|4-diphosphocytidyl-2-C-methyl-D-erythritol_kinase	ispE	0	-
NC_000913.3	1262876	1263500	0|931|Outer-membrane_lipoprotein_LolB	lolB	0	-
NC_000913.3	1263713	1264970	0|932|Glutamyl-tRNA_reductase	hemA	0	+
NC_000913.3	1265011	1266094	0|933|Peptide_chain_release_factor_RF1	prfA	0	+
NC_000913.3	1266093	1266927	0|934|Release_factor_glutamine_methyltransferase	prmC	0	+
NC_000913.3	1268164	1269019	0|935|2-dehydro-3-deoxyphosphooctonate_aldolase	kdsA	0	+
NC_000913.3	1269167	1269275	0|936|Small_toxic_polypeptide_LdrD	ldrD_1	0	-
NC_000913.3	1269702	1269810	0|937|Small_toxic_polypeptide_LdrD	ldrD_2	0	-
NC_000913.3	1270237	1270345	0|938|Small_toxic_polypeptide_LdrD	ldrD_3	0	-
NC_000913.3	1270748	1271849	0|939|Sodium-potassium/proton_antiporter_ChaA	chaA	0	-
NC_000913.3	1272118	1272349	0|940|Putative_cation_transport_regulator_ChaB	chaB	0	+
NC_000913.3	1275178	1275829	0|941|Nitrate/nitrite_response_regulator_protein_NarL	narL_1	0	-
NC_000913.3	1275821	1277618	0|942|Nitrate/nitrite_sensor_protein_NarX	narX_1	0	-
NC_000913.3	1277956	1279348	0|943|Nitrate/nitrite_transporter_NarK	narK	0	+
NC_000913.3	1279863	1283607	0|944|Respiratory_nitrate_reductase_1_alpha_chain	narG	0	+
NC_000913.3	1283603	1285142	0|945|Respiratory_nitrate_reductase_1_beta_chain	narH	0	+
NC_000913.3	1285138	1285849	0|946|Nitrate_reductase_molybdenum_cofactor_assembly_chaperone_NarJ	narJ	0	+
NC_000913.3	1285848	1286526	0|947|Respiratory_nitrate_reductase_1_gamma_chain	narI	0	+
NC_000913.3	1287781	1288624	0|948|Formyltetrahydrofolate_deformylase	purU	0	-
NC_000913.3	1290241	1291255	0|949|Regulator_of_RpoS	rssB	0	+
NC_000913.3	1291456	1292365	0|950|UTP--glucose-1-phosphate_uridylyltransferase	galU	0	+
NC_000913.3	1292508	1292922	0|951|DNA-binding_protein_H-NS	hns	0	-
NC_000913.3	1293526	1294144	0|952|Thymidine_kinase	tdk	0	+
NC_000913.3	1295445	1298121	0|953|Aldehyde-alcohol_dehydrogenase	adhE_1	0	-
NC_000913.3	1301136	1302813	0|954|Periplasmic_oligopeptide-binding_protein	oppA	0	+
NC_000913.3	1302898	1303819	0|955|Oligopeptide_transport_system_permease_protein_OppB	oppB	0	+
